"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P631",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
"P632",0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
"P633",1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
"P634",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0
"P635",1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"P636",0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0
"P637",1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"P638",1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
"P639",1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"P640",1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
"P641",0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"P642",0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1
"P643",1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
"P644",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"P645",1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"P646",0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
"P647",0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
"P648",1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0
"P649",1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"P650",1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"P651",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"P652",0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
"P653",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"P654",0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
"P655",1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"P656",1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0
"P657",0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
"P658",0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
"P659",1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"P660",1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1
"P661",0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"P662",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"P663",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"P664",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"P665",1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"P666",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
"P667",0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
"P668",0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
"P669",1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"P670",0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1
"P671",0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"P672",1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0
"P673",0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0
"P674",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"P675",1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P676",1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"P677",1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
"P678",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0
"P679",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"P680",0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"P681",1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
"P682",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"P683",0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
"P684",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"P685",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"P686",1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
"P687",1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"P688",0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"P689",1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"P690",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"P691",1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"P692",1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0
"P693",0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
"P694",1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
"P695",1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0
"P696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"P697",0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
"P698",1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
"P699",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"P700",0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
"P701",1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
"P702",1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
"P703",1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"P704",1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"P705",0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0
"P706",1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
"P707",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
"P708",0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0
"P709",1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"P710",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"P711",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"P712",1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0
"P713",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"P714",0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
"P715",1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
"P716",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
"P717",1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
"P718",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
"P719",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P720",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"P721",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0
"P722",1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"P723",1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
"P724",1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
"P725",1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0
"P726",1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
"P727",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
"P728",1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0
"P729",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1
"P730",0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
"P731",0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"P732",1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"P733",1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"P734",1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
"P735",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"P736",1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"P737",1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"P738",1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
"P739",1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
"P740",1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"P741",1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"P742",1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
"P743",1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0
"P744",1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"P745",0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
"P746",1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
"P747",0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"P748",0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
"P749",1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
"P750",1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"P751",1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"P752",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"P753",1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
"P754",0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
"P755",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"P756",0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"P757",0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"P758",1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"P759",0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"P760",0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"P761",1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0
"P762",0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
"P763",1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"P764",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
"P765",0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"P766",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"P767",0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
"P768",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1
"P769",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"P770",0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
"P771",0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1
"P772",1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"P773",1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
"P774",1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0
"P775",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"P776",1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"P777",1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"P778",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"P779",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"P780",0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0
"P781",0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"P782",1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1
"P783",1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"P784",0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
"P785",1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
"P786",1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"P787",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"P788",1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0
"P789",1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"P790",0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
"P791",0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
"P792",0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0
"P793",1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0
"P794",1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0
"P795",0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
"P796",1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
"P797",1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
"P798",1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
"P799",1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
"P800",1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
