"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P609",0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,NA,1,1
"P610",0,0,NA,0,1,1,1,0,0,0,0,0,0,1,0,1,NA,0,0,0
"P611",1,1,NA,1,1,0,NA,0,1,1,1,1,0,1,1,NA,1,0,NA,1
"P612",0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"P613",1,NA,1,1,1,0,1,NA,1,1,1,NA,0,1,1,0,1,1,NA,1
"P614",1,1,1,1,NA,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
"P615",0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
"P616",0,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0
"P617",0,0,1,0,1,1,1,NA,0,1,1,0,0,0,0,0,0,1,0,0
"P618",NA,0,1,0,NA,0,1,0,0,0,NA,0,0,0,0,1,1,0,0,0
"P619",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
"P620",1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,NA
"P621",1,0,1,1,1,0,1,NA,1,0,1,0,0,0,0,0,NA,0,0,1
"P622",1,0,1,1,1,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,1
"P623",NA,0,1,NA,1,0,0,NA,1,1,0,0,0,1,0,0,0,0,NA,0
"P624",0,0,1,0,1,0,0,NA,1,0,1,0,NA,0,1,0,0,0,0,0
"P625",1,1,1,0,1,0,1,0,NA,1,1,0,0,1,1,0,1,1,1,0
"P626",1,0,0,0,1,0,NA,0,0,NA,1,1,0,0,0,NA,0,0,0,1
"P627",1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,NA
"P628",1,0,NA,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
"P629",1,0,NA,NA,1,NA,1,0,1,NA,1,1,0,1,0,1,NA,1,0,1
"P630",1,0,NA,0,1,0,1,0,1,NA,0,0,0,1,1,0,1,1,0,1
"P631",1,0,1,0,NA,0,1,0,1,1,NA,0,0,0,NA,0,1,0,0,0
"P632",1,0,0,0,1,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,1
"P633",1,0,1,1,1,0,1,0,NA,1,1,1,1,1,1,NA,1,NA,1,1
"P634",1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,NA,1,1,NA,1
"P635",1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"P636",0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
"P637",1,0,NA,0,1,0,NA,0,1,0,1,0,0,0,1,0,1,0,0,0
"P638",1,NA,NA,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
"P639",0,0,0,0,1,0,0,0,0,1,1,0,0,NA,1,0,1,0,0,0
"P640",1,0,NA,0,NA,0,1,0,0,1,1,0,0,0,0,1,NA,1,0,0
"P641",1,NA,0,0,NA,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"P642",1,1,NA,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,NA,1
"P643",0,0,NA,1,1,0,1,0,1,0,1,0,0,1,1,0,NA,0,1,0
"P644",NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
"P645",1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
"P646",1,0,1,1,1,0,1,0,1,1,NA,0,1,1,1,0,NA,0,NA,NA
"P647",1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
"P648",1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
"P649",1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,NA,1
"P650",1,0,1,1,1,0,1,0,0,0,0,0,NA,0,1,0,0,1,NA,0
"P651",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,NA,0,NA,0,0
"P652",1,0,1,NA,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"P653",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,1
"P654",1,0,1,1,1,0,NA,0,1,NA,0,1,0,1,1,1,1,0,0,1
"P655",1,0,NA,0,1,0,1,0,NA,0,1,0,1,1,1,0,1,0,0,1
"P656",1,0,0,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"P657",1,0,1,0,NA,0,1,0,1,1,1,0,0,0,1,NA,1,0,0,1
"P658",1,0,0,0,1,0,0,0,1,0,1,0,NA,0,0,0,0,1,0,0
"P659",0,0,1,0,1,0,1,0,0,NA,1,1,NA,1,0,0,0,1,0,0
"P660",NA,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0
"P661",NA,0,1,0,NA,0,1,0,0,1,1,0,NA,0,1,0,0,0,0,1
"P662",1,0,0,0,1,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"P663",1,0,1,0,1,0,NA,NA,1,1,NA,1,0,0,1,0,1,1,0,1
"P664",0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"P665",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"P666",0,0,0,0,1,0,0,0,0,0,1,0,1,0,NA,0,1,0,0,0
"P667",NA,0,NA,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"P668",1,NA,1,NA,1,1,1,0,0,1,1,0,0,1,0,0,1,0,NA,1
"P669",1,1,1,NA,NA,0,0,0,1,NA,1,1,0,1,1,0,1,0,0,1
"P670",0,0,0,1,0,0,1,0,0,0,1,0,0,NA,0,0,0,0,NA,0
"P671",1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
"P672",NA,0,0,0,1,1,1,NA,1,0,1,1,1,1,1,1,1,1,1,1
"P673",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
"P674",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,NA,0,NA
"P675",1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0
"P676",0,0,0,0,1,0,1,NA,0,0,1,0,0,NA,0,0,1,0,0,1
"P677",1,NA,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,1,0,0,1
"P678",0,0,1,1,1,1,1,0,1,1,0,NA,0,1,NA,0,0,0,0,0
"P679",1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,1
"P680",0,0,0,NA,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0
"P681",1,0,1,1,NA,0,1,NA,1,1,1,1,0,1,0,0,1,1,1,1
"P682",0,0,1,0,1,0,1,0,NA,0,1,1,0,0,0,0,1,0,0,0
"P683",0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,NA,1,0,0,0
"P684",0,0,NA,NA,1,NA,1,0,1,1,1,0,0,0,1,0,1,0,0,NA
"P685",NA,0,NA,0,1,0,1,0,NA,1,1,1,1,1,1,0,1,1,1,1
"P686",1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,NA,1,0,1
"P687",0,NA,1,1,1,0,1,0,1,1,1,0,1,1,1,NA,1,1,0,1
"P688",1,0,1,0,1,0,1,0,1,1,NA,0,NA,1,0,0,0,NA,NA,NA
"P689",0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,0
"P690",1,0,1,1,1,0,1,0,1,NA,1,NA,1,1,1,1,1,0,NA,1
"P691",1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,NA,1,1,1
"P692",0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1
"P693",0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"P694",1,NA,1,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"P695",1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,NA,1,1,1,1
"P696",1,0,1,NA,1,0,1,NA,1,0,1,0,1,1,1,0,1,1,1,1
"P697",1,0,1,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA
"P698",0,0,1,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
"P699",0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0
"P700",1,0,NA,1,1,0,1,NA,1,1,1,NA,0,0,1,0,0,1,0,0
"P701",1,0,0,0,1,0,NA,0,NA,1,1,0,0,1,1,NA,0,0,NA,1
"P702",1,0,1,1,1,0,1,0,NA,1,1,1,1,NA,1,1,NA,NA,1,1
"P703",1,0,NA,NA,1,0,1,0,1,1,1,0,1,1,1,0,1,1,NA,1
"P704",1,0,0,NA,1,0,1,0,0,1,NA,1,0,0,0,1,1,0,0,1
"P705",0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,NA,0,1
"P706",0,0,1,0,1,NA,0,0,1,NA,1,0,0,0,1,0,1,1,0,1
"P707",0,0,0,1,1,0,1,0,0,1,1,NA,1,0,1,0,NA,1,0,1
"P708",0,0,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0
"P709",1,NA,0,0,1,0,1,0,NA,0,1,0,0,0,0,0,0,0,0,0
"P710",1,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"P711",1,0,1,1,1,0,0,NA,1,1,1,1,0,1,NA,0,1,1,1,1
"P712",0,0,0,0,1,0,1,0,0,0,0,0,0,1,NA,NA,NA,0,0,0
"P713",NA,0,1,0,NA,0,1,0,1,NA,1,NA,0,1,1,0,0,1,1,0
"P714",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"P715",0,0,1,0,1,0,0,NA,1,1,1,0,0,1,0,0,1,0,NA,1
"P716",NA,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"P717",0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,1,0,1,NA,0,0
"P718",1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,NA
"P719",1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"P720",1,0,NA,0,1,0,1,0,1,NA,1,0,NA,1,1,0,NA,0,1,1
"P721",1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
"P722",1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
"P723",1,0,1,0,1,0,NA,0,NA,NA,1,1,0,NA,0,0,1,1,0,1
"P724",1,NA,0,0,1,0,1,0,1,1,1,NA,0,1,1,1,1,0,0,1
"P725",0,0,1,0,1,0,NA,0,NA,0,1,0,NA,0,0,0,1,0,0,0
"P726",1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,NA,1,0,0,1
"P727",1,1,1,1,1,0,1,0,1,NA,1,NA,0,1,1,0,1,1,0,0
"P728",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"P729",1,1,1,0,1,0,0,0,1,0,1,NA,0,1,1,0,1,1,0,1
"P730",1,NA,1,0,1,0,1,0,1,1,NA,0,0,1,1,0,0,0,0,1
"P731",1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,NA,0,1
"P732",1,0,1,1,1,0,0,0,1,0,1,0,0,0,NA,0,NA,0,0,1
"P733",1,0,1,0,1,0,1,0,NA,1,0,0,0,1,0,0,1,1,0,0
"P734",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,NA,1
"P735",1,0,NA,1,1,0,0,0,1,0,1,NA,1,1,1,0,1,1,1,0
"P736",1,0,1,1,NA,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
"P737",0,NA,1,0,1,NA,1,0,0,1,1,0,1,0,1,0,0,0,1,1
"P738",1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
"P739",0,0,0,0,1,NA,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"P740",1,NA,0,0,1,0,1,0,1,NA,1,1,1,0,0,0,0,NA,NA,1
"P741",0,0,1,0,1,0,1,0,1,1,NA,NA,0,0,1,0,1,1,0,NA
"P742",1,NA,NA,1,1,0,1,NA,NA,1,1,NA,0,1,1,0,1,0,0,0
"P743",0,0,NA,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"P744",0,NA,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"P745",1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
"P746",1,0,0,0,1,0,1,0,NA,1,1,1,0,1,1,0,1,0,0,0
"P747",1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"P748",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"P749",1,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,1
"P750",1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,NA
"P751",0,0,NA,0,1,0,0,NA,1,1,1,0,0,1,1,0,0,0,0,0
"P752",1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
"P753",1,0,0,NA,1,0,NA,0,0,0,0,1,0,1,NA,1,NA,1,0,1
"P754",1,0,0,0,1,0,NA,0,0,NA,NA,0,0,0,1,NA,0,1,1,0
"P755",1,0,0,0,0,0,1,0,1,NA,1,NA,0,NA,1,NA,1,0,0,0
"P756",1,0,NA,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
"P757",1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"P758",NA,1,NA,1,1,NA,1,0,1,1,1,0,0,1,NA,0,1,1,NA,1
"P759",1,1,1,0,NA,NA,1,0,0,1,1,0,1,1,1,0,0,0,0,1
"P760",NA,0,0,0,1,0,1,0,1,1,0,1,0,NA,0,0,1,1,0,1
"P761",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,0,0
"P762",1,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,0
"P763",1,0,0,0,1,0,1,NA,0,0,1,0,0,0,0,1,0,0,0,0
"P764",1,0,0,0,1,0,0,0,NA,0,0,NA,0,0,1,NA,0,0,NA,0
"P765",1,0,1,0,1,NA,1,0,0,1,1,1,1,0,1,0,NA,0,0,0
"P766",1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,NA,0,1
"P767",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P768",1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
"P769",1,0,0,0,1,0,1,0,NA,0,1,1,0,1,1,0,1,0,0,0
"P770",1,0,0,0,1,0,0,0,NA,1,1,0,0,0,1,0,1,0,0,0
"P771",1,0,1,0,1,0,1,0,0,0,1,0,0,NA,0,0,0,0,0,0
"P772",1,NA,1,1,1,0,1,0,1,1,1,NA,1,1,1,1,1,1,1,1
"P773",1,NA,1,0,1,0,1,NA,1,1,1,1,1,0,1,0,1,1,0,1
"P774",1,0,0,0,NA,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,0
"P775",1,0,1,0,1,0,1,0,1,1,1,NA,NA,1,1,0,1,0,0,1
"P776",1,0,1,0,0,0,1,0,0,1,0,NA,0,0,1,0,1,0,0,NA
"P777",1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,NA
"P778",1,0,0,0,1,0,1,0,NA,0,0,1,0,0,1,0,0,NA,0,0
"P779",0,1,NA,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P780",0,0,0,0,1,NA,0,0,NA,1,1,0,0,0,1,0,0,NA,1,1
"P781",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
"P782",1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,NA,0,0
"P783",0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,NA,0,0,0
"P784",1,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,0,1,1,0,0
"P785",1,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,0,1,0,1,0
"P786",0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
"P787",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1
"P788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"P789",1,NA,0,0,1,0,0,0,0,0,1,1,0,0,0,NA,0,0,0,1
"P790",0,0,0,0,NA,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0
"P791",1,0,1,0,0,0,0,0,1,1,1,NA,0,1,1,0,1,0,0,NA
"P792",1,0,1,1,1,0,1,0,1,1,NA,0,1,1,1,0,NA,1,1,1
"P793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"P794",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"P795",1,0,0,0,NA,NA,1,0,1,1,1,0,0,1,0,0,0,1,0,0
"P796",1,0,1,0,1,0,0,0,1,0,1,0,0,0,NA,0,0,0,0,1
"P797",1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"P798",1,1,0,1,0,0,1,0,1,NA,1,0,NA,1,1,0,0,1,0,NA
"P799",1,1,1,1,1,1,NA,0,1,1,1,0,1,1,1,0,1,1,0,1
"P800",1,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0
