"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P631",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"P632",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"P633",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"P634",1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
"P635",0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1
"P636",1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0
"P637",1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1
"P638",1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"P639",1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"P640",0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0
"P641",0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"P642",1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
"P643",0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
"P644",0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
"P645",1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"P646",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"P647",1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1
"P648",0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1
"P649",0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0
"P650",1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0
"P651",1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
"P652",1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"P653",1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
"P654",1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
"P655",1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0
"P656",1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
"P657",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"P658",0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
"P659",1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1
"P660",1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
"P661",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"P662",1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0
"P663",1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
"P664",1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"P665",1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0
"P666",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"P667",1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"P668",0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0
"P669",1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"P670",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"P671",1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1
"P672",1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
"P673",1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
"P674",1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
"P675",1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0
"P676",1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
"P677",1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
"P678",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"P679",0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0
"P680",1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"P681",1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"P682",1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0
"P683",0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"P684",1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0
"P685",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"P686",0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"P687",0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
"P688",0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"P689",1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"P690",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P691",0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"P692",0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0
"P693",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"P694",0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0
"P695",1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1
"P696",0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1
"P697",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P698",0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
"P699",1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"P700",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P701",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"P702",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"P703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P705",1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0
"P706",1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0
"P707",0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0
"P708",1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"P709",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1
"P710",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"P711",0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"P712",1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0
"P713",0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
"P714",1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"P715",1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
"P716",1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
"P717",1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"P718",0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0
"P719",1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"P720",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
"P721",0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
"P722",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"P723",0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1
"P724",0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"P725",1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"P726",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"P727",0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
"P728",1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"P729",1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1
"P730",0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1
"P731",1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
"P732",1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
"P733",1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
"P734",1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
"P735",0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"P736",1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0
"P737",1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
"P738",0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
"P739",1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"P740",0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1
"P741",0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1
"P742",1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"P743",1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"P744",1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
"P745",1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"P746",1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
"P747",1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"P748",1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0
"P749",0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
"P750",1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"P751",1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
"P752",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P753",0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
"P754",0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1
"P755",1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"P756",1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
"P757",0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"P758",0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"P759",1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0
"P760",1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
"P761",1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"P762",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
"P763",0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"P764",0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
"P765",1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1
"P766",0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
"P767",1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"P768",1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
"P769",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P770",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"P771",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P772",0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
"P773",0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"P774",0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"P775",1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0
"P776",0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0
"P777",1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"P778",1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
"P779",1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"P780",0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0
"P781",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P782",0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"P783",1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"P784",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P785",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P786",0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
"P787",1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0
"P788",0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
"P789",1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"P790",0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1
"P791",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"P792",0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
"P793",0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"P794",1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0
"P795",0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"P796",0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
"P797",0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"P798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P799",1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"P800",1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
