"participant_id","Item01","Item02","Item03","Item04","Item05","Item06","Item07","Item08","Item09","Item10","Item11","Item12","Item13","Item14","Item15","Item16","Item17","Item18","Item19","Item20"
"P631",0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0
"P632",1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0
"P633",1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1
"P634",1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0
"P635",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"P636",0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"P637",0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"P638",1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1
"P639",0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
"P640",1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0
"P641",1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"P642",1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"P643",0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
"P644",1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
"P645",1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1
"P646",1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
"P647",0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"P648",0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0
"P649",1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
"P650",1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"P651",1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
"P652",0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
"P653",1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
"P654",1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0
"P655",0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"P656",1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0
"P657",1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
"P658",1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"P659",1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1
"P660",0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
"P661",1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
"P662",0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"P663",1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"P664",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"P665",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"P666",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
"P667",1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
"P668",1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
"P669",0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0
"P670",1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
"P671",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"P672",0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"P673",1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0
"P674",0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
"P675",0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
"P676",0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P677",0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
"P678",1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1
"P679",1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1
"P680",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"P681",1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0
"P682",0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0
"P683",1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
"P684",1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0
"P685",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P686",0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"P687",1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"P688",1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1
"P689",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P690",1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
"P691",0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
"P692",1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0
"P693",0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
"P694",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"P695",1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"P696",1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
"P697",1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"P698",1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1
"P699",1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
"P700",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"P701",0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"P702",1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"P703",1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0
"P704",1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1
"P705",1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1
"P706",0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1
"P707",0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0
"P708",1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0
"P709",0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
"P710",1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
"P711",1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
"P712",1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
"P713",1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
"P714",0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"P715",1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1
"P716",1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
"P717",1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
"P718",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
"P719",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
"P720",1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0
"P721",0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
"P722",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"P723",1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
"P724",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"P725",1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"P726",0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
"P727",1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"P728",1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
"P729",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"P730",1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P731",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"P732",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"P733",1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"P734",1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0
"P735",1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0
"P736",0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1
"P737",1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1
"P738",1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1
"P739",1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"P740",0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0
"P741",1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1
"P742",1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
"P743",1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0
"P744",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"P745",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0
"P746",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1
"P747",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
"P748",0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1
"P749",0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0
"P750",1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0
"P751",1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0
"P752",1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
"P753",1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
"P754",1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
"P755",1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1
"P756",1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0
"P757",1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1
"P758",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"P759",1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
"P760",1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
"P761",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"P762",1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
"P763",1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P764",1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0
"P765",1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1
"P766",0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
"P767",0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0
"P768",1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
"P769",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
"P770",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P771",1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"P772",1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1
"P773",1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
"P774",1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0
"P775",1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
"P776",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"P777",1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"P778",1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1
"P779",0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"P780",1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1
"P781",1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1
"P782",1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"P783",1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
"P784",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
"P785",0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
"P786",1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0
"P787",1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"P788",1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0
"P789",1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"P790",1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1
"P791",1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0
"P792",1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1
"P793",1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P794",0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"P795",1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
"P796",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"P797",1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1
"P798",1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1
"P799",1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
"P800",1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
"P801",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
"P802",0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0
"P803",0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0
"P804",1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1
"P805",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"P806",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"P807",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
"P808",0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0
"P809",1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0
"P810",1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
"P811",1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1
"P812",0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0
"P813",0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
"P814",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"P815",1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1
"P816",1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1
"P817",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"P818",1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
"P819",1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
"P820",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"P821",1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
"P822",1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
"P823",1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
"P824",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"P825",1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1
"P826",1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1
"P827",1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
"P828",1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
"P829",0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
"P830",0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1
"P831",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
"P832",1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
"P833",0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
"P834",0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
"P835",1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"P836",1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
"P837",1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1
"P838",1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"P839",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
"P840",0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1
"P841",1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1
"P842",1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
"P843",1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
"P844",0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"P845",1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P846",1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0
"P847",1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"P848",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"P849",1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1
"P850",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
"P851",1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"P852",1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0
"P853",0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0
"P854",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"P855",1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0
"P856",1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"P857",1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
"P858",1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
"P859",1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1
"P860",0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
"P861",1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0
"P862",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"P863",1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
"P864",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"P865",1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1
"P866",1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0
"P867",0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0
"P868",1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
"P869",1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"P870",1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
"P871",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"P872",1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0
"P873",1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1
"P874",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
"P875",0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0
"P876",1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0
"P877",1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1
"P878",1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"P879",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
"P880",0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
"P881",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"P882",0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
"P883",0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0
"P884",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
"P885",1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0
"P886",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"P887",1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0
"P888",1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"P889",1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0
"P890",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"P891",1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0
"P892",1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"P893",1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
"P894",0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
"P895",1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0
"P896",0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0
"P897",1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1
"P898",1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1
"P899",0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
"P900",0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
"P901",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"P902",0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"P903",1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0
"P904",1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
"P905",1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0
"P906",1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P907",0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"P908",0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1
"P909",0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
"P910",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0
"P911",1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
"P912",0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
"P913",1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0
"P914",0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0
"P915",1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
"P916",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"P917",1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1
"P918",1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0
"P919",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"P920",1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0
"P921",0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
"P922",1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
"P923",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"P924",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"P925",1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0
"P926",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"P927",1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"P928",0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
"P929",1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
"P930",1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0
"P931",1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0
"P932",0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
"P933",1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
"P934",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
"P935",1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0
"P936",1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
"P937",1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
"P938",1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0
"P939",1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1
"P940",1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"P941",1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1
"P942",1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
"P943",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
"P944",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"P945",1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"P946",1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0
